version,duration,total_operations,response_time_avg,response_time_p95,throughput_avg,cpu_avg,memory_avg,overall
v7,9.50049901008606,50000.0,1.0232930183410645,1.343216276168823,4484.105703406335,20.500000000000004,78.78,
v8,8.207432985305786,50000.0,0.7592774868011475,0.7841911315917969,4974.828155065648,19.88888888888889,76.24444444444443,
improvement_pct,,,25.800579776057887,41.618401630115805,10.94359687566102,2.981029810298118,3.2185269809032433,18.372088325859455
