version,duration,total_operations,response_time_avg,response_time_p95,throughput_avg,cpu_avg,memory_avg,overall
v7,1.2410540580749512,500.0,0.18909873962402343,0.32551898956298825,297.73661329391564,21.65,77.19999999999999,
v8,1.0086240768432617,500.0,0.14236946105957032,0.18426876068115233,397.31890749008846,28.15,76.9,
improvement_pct,,,24.711575898053496,43.39231608929035,33.44643881532585,-30.023094688221715,0.388601036269408,29.079007356689672
