version,duration,total_operations,response_time_avg,response_time_p95,throughput_avg,cpu_avg,memory_avg,overall
v7,18.36372995376587,49980.0,0.8475903511047364,0.934382438659668,2197.0677074728133,22.710526315789476,77.32105263157895,
v8,19.990001916885376,49976.0,1.1656279563903809,1.5644813060760498,2108.2909536854,18.94,76.26999999999998,
improvement_pct,,,-37.52256085396903,-67.43479343642545,-4.04069266893596,16.602549246813446,1.3593356476754754,-20.781626761452497
