version,duration,total_operations,response_time_avg,response_time_p95,throughput_avg,cpu_avg,memory_avg,overall
v7,0.20257091522216797,500.0,0.03888163566589355,0.041933202743530275,0,17.4,78.2,
v8,0.21985507011413574,500.0,0.03823113441467285,0.039685821533203124,0,16.6,76.3,
improvement_pct,,,1.6730295423021841,5.359431341489631,0,4.597701149425271,2.4296675191815926,0.0
