version,duration,total_operations,response_time_avg,response_time_p95,throughput_avg,cpu_avg,memory_avg,overall
v7,117.763601064682,500000.0,15.054182624816894,15.809152936935424,3434.4707989469603,18.329661016949157,77.39661016949154,
v8,95.97107100486755,500000.0,10.671694993972778,11.8228102684021,4381.737651789622,19.765625000000007,76.36666666666666,
improvement_pct,,,29.111428631266655,25.21540960755656,27.581159028433206,-7.834100050857661,1.3307346414389407,28.34629382984993
